emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,yes
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,yes
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,yes
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,yes
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,yes
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.967,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,yes
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.961,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,yes
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
1.4,94.465,4.959,5228.1,no
